,path,emotion
1318,data/train-custom\26_01_01_01_rush_neutral.wav,neutral
1319,data/train-custom\26_01_01_01_said_neutral.wav,neutral
1320,data/train-custom\26_01_01_01_sail_neutral.wav,neutral
1321,data/train-custom\26_01_01_01_search_neutral.wav,neutral
1322,data/train-custom\26_01_01_01_seize_neutral.wav,neutral
1323,data/train-custom\26_01_01_01_sell_neutral.wav,neutral
1324,data/train-custom\26_01_01_01_shack_neutral.wav,neutral
1325,data/train-custom\26_01_01_01_shall_neutral.wav,neutral
1326,data/train-custom\26_01_01_01_shawl_neutral.wav,neutral
1327,data/train-custom\26_01_01_01_sheep_neutral.wav,neutral
1328,data/train-custom\26_01_01_01_shirt_neutral.wav,neutral
1329,data/train-custom\26_01_01_01_should_neutral.wav,neutral
1330,data/train-custom\26_01_01_01_shout_neutral.wav,neutral
1331,data/train-custom\26_01_01_01_size_neutral.wav,neutral
1332,data/train-custom\26_01_01_01_soap_neutral.wav,neutral
1333,data/train-custom\26_01_01_01_soup_neutral.wav,neutral
1334,data/train-custom\26_01_01_01_sour_neutral.wav,neutral
1335,data/train-custom\26_01_01_01_south_neutral.wav,neutral
1336,data/train-custom\26_01_01_01_sub_neutral.wav,neutral
1337,data/train-custom\26_01_01_01_such_neutral.wav,neutral
1338,data/train-custom\26_01_01_01_sure_neutral.wav,neutral
1339,data/train-custom\26_01_01_01_take_neutral.wav,neutral
1340,data/train-custom\26_01_01_01_talk_neutral.wav,neutral
1341,data/train-custom\26_01_01_01_tape_neutral.wav,neutral
1342,data/train-custom\26_01_01_01_team_neutral.wav,neutral
1343,data/train-custom\26_01_01_01_tell_neutral.wav,neutral
1344,data/train-custom\26_01_01_01_thin_neutral.wav,neutral
1345,data/train-custom\26_01_01_01_third_neutral.wav,neutral
1346,data/train-custom\26_01_01_01_thought_neutral.wav,neutral
1347,data/train-custom\26_01_01_01_thumb_neutral.wav,neutral
1348,data/train-custom\26_01_01_01_time_neutral.wav,neutral
1349,data/train-custom\26_01_01_01_tip_neutral.wav,neutral
1350,data/train-custom\26_01_01_01_tire_neutral.wav,neutral
1351,data/train-custom\26_01_01_01_ton_neutral.wav,neutral
1352,data/train-custom\26_01_01_01_tool_neutral.wav,neutral
1353,data/train-custom\26_01_01_01_tough_neutral.wav,neutral
1354,data/train-custom\26_01_01_01_turn_neutral.wav,neutral
1355,data/train-custom\26_01_01_01_vine_neutral.wav,neutral
1356,data/train-custom\26_01_01_01_voice_neutral.wav,neutral
1357,data/train-custom\26_01_01_01_void_neutral.wav,neutral
1358,data/train-custom\26_01_01_01_vote_neutral.wav,neutral
1359,data/train-custom\26_01_01_01_wag_neutral.wav,neutral
1360,data/train-custom\26_01_01_01_walk_neutral.wav,neutral
1361,data/train-custom\26_01_01_01_wash_neutral.wav,neutral
1362,data/train-custom\26_01_01_01_week_neutral.wav,neutral
1363,data/train-custom\26_01_01_01_wheat_neutral.wav,neutral
1364,data/train-custom\26_01_01_01_when_neutral.wav,neutral
1365,data/train-custom\26_01_01_01_which_neutral.wav,neutral
1366,data/train-custom\26_01_01_01_whip_neutral.wav,neutral
1367,data/train-custom\26_01_01_01_white_neutral.wav,neutral
1368,data/train-custom\26_01_01_01_wife_neutral.wav,neutral
1369,data/train-custom\26_01_01_01_wire_neutral.wav,neutral
1370,data/train-custom\26_01_01_01_witch_neutral.wav,neutral
1371,data/train-custom\26_01_01_01_yearn_neutral.wav,neutral
1372,data/train-custom\26_01_01_01_yes_neutral.wav,neutral
1373,data/train-custom\26_01_01_01_young_neutral.wav,neutral
1374,data/train-custom\26_01_01_01_youth_neutral.wav,neutral
1375,data/train-custom\hamed1_neutral.wav,neutral
1376,data/train-custom\hamed2_neutral.wav,neutral
1377,data/train-custom\hamed3_neutral.wav,neutral
1378,data/train-custom\hamed4_neutral.wav,neutral
1379,data/train-custom\hamed5_neutral.wav,neutral
1380,data/train-custom\hamed6_neutral.wav,neutral
1381,data/train-custom\hamed7_neutral.wav,neutral
1382,data/train-custom\hamed8_neutral.wav,neutral
1383,data/train-custom\hamed9_neutral.wav,neutral
1384,data/train-custom\hamedA_neutral.wav,neutral
1385,data/train-custom\hamedB_neutral.wav,neutral
1386,data/train-custom\hamedC_neutral.wav,neutral
1387,data/train-custom\nadjib1_neutral.wav,neutral
1388,data/train-custom\nadjib2_neutral.wav,neutral
1389,data/train-custom\nadjib3_neutral.wav,neutral
1390,data/train-custom\nadjib4_neutral.wav,neutral
1391,data/train-custom\nadjib5_neutral.wav,neutral
1392,data/train-custom\nadjib6_neutral.wav,neutral
1393,data/train-custom\nadjib7_neutral.wav,neutral
1394,data/train-custom\nadjib8_neutral.wav,neutral
1395,data/train-custom\nadjib9_neutral.wav,neutral
1396,data/train-custom\nadjibA_neutral.wav,neutral
1397,data/train-custom\nadjibB_neutral.wav,neutral
1398,data/train-custom\nadjibC_neutral.wav,neutral
1399,data/train-custom\oumaima1_neutral.wav,neutral
1400,data/train-custom\oumaima2_neutral.wav,neutral
1401,data/train-custom\oumaima3_neutral.wav,neutral
1402,data/train-custom\oumaima4_neutral.wav,neutral
1403,data/train-custom\oumaima5_neutral.wav,neutral
1404,data/train-custom\oumaima6_neutral.wav,neutral
1405,data/train-custom\oumaima7_neutral.wav,neutral
1406,data/train-custom\oumaima8_neutral.wav,neutral
1407,data/train-custom\oumaima9_neutral.wav,neutral
1408,data/train-custom\oumaimaA_neutral.wav,neutral
1409,data/train-custom\oumaimaB_neutral.wav,neutral
1410,data/train-custom\oumaimaC_neutral.wav,neutral
1411,data/train-custom\rockikz1_neutral.wav,neutral
1412,data/train-custom\rockikz2_neutral.wav,neutral
1413,data/train-custom\rockikz3_neutral.wav,neutral
1414,data/train-custom\rockikz4_neutral.wav,neutral
1415,data/train-custom\rockikz5_neutral.wav,neutral
1416,data/train-custom\rockikz6_neutral.wav,neutral
1417,data/train-custom\rockikz7_neutral.wav,neutral
1418,data/train-custom\rockikz8_neutral.wav,neutral
1419,data/train-custom\rockikz9_neutral.wav,neutral
1420,data/train-custom\rockikzA_neutral.wav,neutral
1421,data/train-custom\rockikzB_neutral.wav,neutral
1422,data/train-custom\rockikzC_neutral.wav,neutral
1423,data/train-custom\soumaya1_neutral.wav,neutral
1424,data/train-custom\soumaya2_neutral.wav,neutral
1425,data/train-custom\01_01_01_01_kids-talking_happy.wav,happy
1426,data/train-custom\01_01_01_02_dogs-sitting_happy.wav,happy
1427,data/train-custom\01_01_01_02_kids-talking_happy.wav,happy
1428,data/train-custom\01_01_02_01_dogs-sitting_happy.wav,happy
1429,data/train-custom\01_01_02_01_kids-talking_happy.wav,happy
1430,data/train-custom\01_01_02_02_dogs-sitting_happy.wav,happy
1431,data/train-custom\01_01_02_02_kids-talking_happy.wav,happy
1432,data/train-custom\01_02_01_01_dogs-sitting_happy.wav,happy
1433,data/train-custom\01_02_01_01_kids-talking_happy.wav,happy
1434,data/train-custom\01_02_01_02_dogs-sitting_happy.wav,happy
1435,data/train-custom\01_02_01_02_kids-talking_happy.wav,happy
1436,data/train-custom\01_02_02_01_dogs-sitting_happy.wav,happy
1437,data/train-custom\01_02_02_01_kids-talking_happy.wav,happy
1438,data/train-custom\01_02_02_02_dogs-sitting_happy.wav,happy
1439,data/train-custom\01_02_02_02_kids-talking_happy.wav,happy
1440,data/train-custom\02_01_01_01_dogs-sitting_happy.wav,happy
1441,data/train-custom\02_01_01_01_kids-talking_happy.wav,happy
1442,data/train-custom\02_01_01_02_dogs-sitting_happy.wav,happy
1443,data/train-custom\02_01_01_02_kids-talking_happy.wav,happy
1444,data/train-custom\02_01_02_01_dogs-sitting_happy.wav,happy
1445,data/train-custom\02_01_02_01_kids-talking_happy.wav,happy
1446,data/train-custom\02_01_02_02_dogs-sitting_happy.wav,happy
1447,data/train-custom\02_01_02_02_kids-talking_happy.wav,happy
1448,data/train-custom\02_02_01_01_dogs-sitting_happy.wav,happy
1449,data/train-custom\02_02_01_01_kids-talking_happy.wav,happy
1450,data/train-custom\02_02_01_02_dogs-sitting_happy.wav,happy
1451,data/train-custom\02_02_01_02_kids-talking_happy.wav,happy
1452,data/train-custom\02_02_02_01_dogs-sitting_happy.wav,happy
1453,data/train-custom\02_02_02_01_kids-talking_happy.wav,happy
1454,data/train-custom\02_02_02_02_dogs-sitting_happy.wav,happy
1455,data/train-custom\02_02_02_02_kids-talking_happy.wav,happy
1456,data/train-custom\03-02-03-01-01-01-01_happy.wav,happy
1457,data/train-custom\03-02-03-01-01-01-02_happy.wav,happy
1458,data/train-custom\03-02-03-01-01-01-03_happy.wav,happy
1459,data/train-custom\03-02-03-01-01-01-04_happy.wav,happy
1460,data/train-custom\03-02-03-01-01-01-05_happy.wav,happy
1461,data/train-custom\03-02-03-01-01-01-06_happy.wav,happy
1462,data/train-custom\03-02-03-01-01-01-11_happy.wav,happy
1463,data/train-custom\03-02-03-01-01-01-12_happy.wav,happy
1464,data/train-custom\03-02-03-01-01-01-13_happy.wav,happy
1465,data/train-custom\03-02-03-01-01-01-14_happy.wav,happy
1466,data/train-custom\03-02-03-01-01-01-15_happy.wav,happy
1467,data/train-custom\03-02-03-01-01-01-16_happy.wav,happy
1468,data/train-custom\03-02-03-01-01-01-19_happy.wav,happy
1469,data/train-custom\03-02-03-01-01-01-20_happy.wav,happy
1470,data/train-custom\03-02-03-01-01-01-21_happy.wav,happy
1471,data/train-custom\03-02-03-01-01-01-22_happy.wav,happy
1472,data/train-custom\03-02-03-01-01-01-23_happy.wav,happy
1473,data/train-custom\03-02-03-01-01-01-24_happy.wav,happy
1474,data/train-custom\03-02-03-01-01-02-01_happy.wav,happy
1475,data/train-custom\03-02-03-01-01-02-02_happy.wav,happy
1476,data/train-custom\03-02-03-01-01-02-03_happy.wav,happy
1477,data/train-custom\03-02-03-01-01-02-04_happy.wav,happy
1478,data/train-custom\03-02-03-01-01-02-05_happy.wav,happy
1479,data/train-custom\03-02-03-01-01-02-06_happy.wav,happy
1480,data/train-custom\03-02-03-01-01-02-11_happy.wav,happy
1481,data/train-custom\03-02-03-01-01-02-12_happy.wav,happy
1482,data/train-custom\03-02-03-01-01-02-13_happy.wav,happy
1483,data/train-custom\03-02-03-01-01-02-14_happy.wav,happy
1484,data/train-custom\03-02-03-01-01-02-15_happy.wav,happy
1485,data/train-custom\03-02-03-01-01-02-16_happy.wav,happy
1486,data/train-custom\03-02-03-01-01-02-19_happy.wav,happy
1487,data/train-custom\03-02-03-01-01-02-20_happy.wav,happy
1488,data/train-custom\03-02-03-01-01-02-21_happy.wav,happy
1489,data/train-custom\03-02-03-01-01-02-22_happy.wav,happy
1490,data/train-custom\03-02-03-01-01-02-23_happy.wav,happy
1491,data/train-custom\03-02-03-01-01-02-24_happy.wav,happy
1492,data/train-custom\03-02-03-01-02-01-01_happy.wav,happy
1493,data/train-custom\03-02-03-01-02-01-02_happy.wav,happy
1494,data/train-custom\03-02-03-01-02-01-03_happy.wav,happy
1495,data/train-custom\03-02-03-01-02-01-04_happy.wav,happy
1496,data/train-custom\03-02-03-01-02-01-05_happy.wav,happy
1497,data/train-custom\03-02-03-01-02-01-06_happy.wav,happy
1498,data/train-custom\03-02-03-01-02-01-11_happy.wav,happy
1499,data/train-custom\03-02-03-01-02-01-12_happy.wav,happy
1500,data/train-custom\03-02-03-01-02-01-13_happy.wav,happy
1501,data/train-custom\03-02-03-01-02-01-14_happy.wav,happy
1502,data/train-custom\03-02-03-01-02-01-15_happy.wav,happy
1503,data/train-custom\03-02-03-01-02-01-16_happy.wav,happy
1504,data/train-custom\03-02-03-01-02-01-19_happy.wav,happy
1505,data/train-custom\03-02-03-01-02-01-20_happy.wav,happy
1506,data/train-custom\03-02-03-01-02-01-21_happy.wav,happy
1507,data/train-custom\03-02-03-01-02-01-22_happy.wav,happy
1508,data/train-custom\03-02-03-01-02-01-23_happy.wav,happy
1509,data/train-custom\03-02-03-01-02-01-24_happy.wav,happy
1510,data/train-custom\03-02-03-01-02-02-01_happy.wav,happy
1511,data/train-custom\03-02-03-01-02-02-02_happy.wav,happy
1512,data/train-custom\03-02-03-01-02-02-03_happy.wav,happy
1513,data/train-custom\03-02-03-01-02-02-04_happy.wav,happy
1514,data/train-custom\03-02-03-01-02-02-05_happy.wav,happy
1515,data/train-custom\03-02-03-01-02-02-06_happy.wav,happy
1516,data/train-custom\03-02-03-01-02-02-11_happy.wav,happy
1517,data/train-custom\03-02-03-01-02-02-12_happy.wav,happy
1518,data/train-custom\03-02-03-01-02-02-13_happy.wav,happy
1519,data/train-custom\03-02-03-01-02-02-14_happy.wav,happy
1520,data/train-custom\03-02-03-01-02-02-15_happy.wav,happy
1521,data/train-custom\03-02-03-01-02-02-16_happy.wav,happy
1522,data/train-custom\03-02-03-01-02-02-19_happy.wav,happy
1523,data/train-custom\03-02-03-01-02-02-20_happy.wav,happy
1524,data/train-custom\03-02-03-01-02-02-21_happy.wav,happy
1525,data/train-custom\03-02-03-01-02-02-22_happy.wav,happy
1526,data/train-custom\03-02-03-01-02-02-23_happy.wav,happy
1527,data/train-custom\03-02-03-01-02-02-24_happy.wav,happy
1528,data/train-custom\03-02-03-02-01-01-01_happy.wav,happy
1529,data/train-custom\03-02-03-02-01-01-02_happy.wav,happy
1530,data/train-custom\03-02-03-02-01-01-03_happy.wav,happy
1531,data/train-custom\03-02-03-02-01-01-04_happy.wav,happy
1532,data/train-custom\03-02-03-02-01-01-05_happy.wav,happy
1533,data/train-custom\03-02-03-02-01-01-06_happy.wav,happy
1534,data/train-custom\03-02-03-02-01-01-11_happy.wav,happy
1535,data/train-custom\03-02-03-02-01-01-12_happy.wav,happy
1536,data/train-custom\03-02-03-02-01-01-13_happy.wav,happy
1537,data/train-custom\03-02-03-02-01-01-14_happy.wav,happy
1538,data/train-custom\03-02-03-02-01-01-15_happy.wav,happy
1539,data/train-custom\03-02-03-02-01-01-16_happy.wav,happy
1540,data/train-custom\03-02-03-02-01-01-19_happy.wav,happy
1541,data/train-custom\03-02-03-02-01-01-20_happy.wav,happy
1542,data/train-custom\03-02-03-02-01-01-21_happy.wav,happy
1543,data/train-custom\03-02-03-02-01-01-22_happy.wav,happy
1544,data/train-custom\03-02-03-02-01-01-23_happy.wav,happy
1545,data/train-custom\03-02-03-02-01-01-24_happy.wav,happy
1546,data/train-custom\03-02-03-02-01-02-01_happy.wav,happy
1547,data/train-custom\03-02-03-02-01-02-02_happy.wav,happy
1548,data/train-custom\03-02-03-02-01-02-03_happy.wav,happy
1549,data/train-custom\03-02-03-02-01-02-04_happy.wav,happy
1550,data/train-custom\03-02-03-02-01-02-05_happy.wav,happy
1551,data/train-custom\03-02-03-02-01-02-06_happy.wav,happy
1552,data/train-custom\03-02-03-02-01-02-11_happy.wav,happy
1553,data/train-custom\03-02-03-02-01-02-12_happy.wav,happy
1554,data/train-custom\03-02-03-02-01-02-13_happy.wav,happy
1555,data/train-custom\03-02-03-02-01-02-14_happy.wav,happy
1556,data/train-custom\03-02-03-02-01-02-15_happy.wav,happy
1557,data/train-custom\03-02-03-02-01-02-16_happy.wav,happy
1558,data/train-custom\03-02-03-02-01-02-19_happy.wav,happy
1559,data/train-custom\03-02-03-02-01-02-20_happy.wav,happy
1560,data/train-custom\03-02-03-02-01-02-21_happy.wav,happy
1561,data/train-custom\03-02-03-02-01-02-22_happy.wav,happy
1562,data/train-custom\03-02-03-02-01-02-23_happy.wav,happy
1563,data/train-custom\03-02-03-02-01-02-24_happy.wav,happy
1564,data/train-custom\03-02-03-02-02-01-01_happy.wav,happy
1565,data/train-custom\03-02-03-02-02-01-02_happy.wav,happy
1566,data/train-custom\03-02-03-02-02-01-03_happy.wav,happy
1567,data/train-custom\03-02-03-02-02-01-04_happy.wav,happy
1568,data/train-custom\03-02-03-02-02-01-05_happy.wav,happy
1569,data/train-custom\03-02-03-02-02-01-06_happy.wav,happy
1570,data/train-custom\03-02-03-02-02-01-11_happy.wav,happy
1571,data/train-custom\03-02-03-02-02-01-12_happy.wav,happy
1572,data/train-custom\03-02-03-02-02-01-13_happy.wav,happy
1573,data/train-custom\03-02-03-02-02-01-14_happy.wav,happy
1574,data/train-custom\03-02-03-02-02-01-15_happy.wav,happy
1575,data/train-custom\03-02-03-02-02-01-16_happy.wav,happy
1576,data/train-custom\03-02-03-02-02-01-19_happy.wav,happy
1577,data/train-custom\03-02-03-02-02-01-20_happy.wav,happy
1578,data/train-custom\03-02-03-02-02-01-21_happy.wav,happy
1579,data/train-custom\03-02-03-02-02-01-22_happy.wav,happy
1580,data/train-custom\03-02-03-02-02-01-23_happy.wav,happy
1581,data/train-custom\03-02-03-02-02-01-24_happy.wav,happy
1582,data/train-custom\03-02-03-02-02-02-01_happy.wav,happy
1583,data/train-custom\03-02-03-02-02-02-02_happy.wav,happy
1584,data/train-custom\03-02-03-02-02-02-03_happy.wav,happy
1585,data/train-custom\03-02-03-02-02-02-04_happy.wav,happy
1586,data/train-custom\03-02-03-02-02-02-05_happy.wav,happy
1587,data/train-custom\03-02-03-02-02-02-06_happy.wav,happy
1588,data/train-custom\03-02-03-02-02-02-11_happy.wav,happy
1589,data/train-custom\03-02-03-02-02-02-12_happy.wav,happy
1590,data/train-custom\03-02-03-02-02-02-13_happy.wav,happy
1591,data/train-custom\03-02-03-02-02-02-14_happy.wav,happy
1592,data/train-custom\03-02-03-02-02-02-15_happy.wav,happy
1593,data/train-custom\03-02-03-02-02-02-16_happy.wav,happy
1594,data/train-custom\03-02-03-02-02-02-19_happy.wav,happy
1595,data/train-custom\03-02-03-02-02-02-20_happy.wav,happy
1596,data/train-custom\03-02-03-02-02-02-21_happy.wav,happy
1597,data/train-custom\03-02-03-02-02-02-22_happy.wav,happy
1598,data/train-custom\03-02-03-02-02-02-23_happy.wav,happy
1599,data/train-custom\03-02-03-02-02-02-24_happy.wav,happy
1600,data/train-custom\03_01_01_01_dogs-sitting_happy.wav,happy
1601,data/train-custom\03_01_01_01_kids-talking_happy.wav,happy
1602,data/train-custom\03_01_01_02_dogs-sitting_happy.wav,happy
1603,data/train-custom\03_01_01_02_kids-talking_happy.wav,happy
1604,data/train-custom\03_01_02_01_dogs-sitting_happy.wav,happy
1605,data/train-custom\03_01_02_01_kids-talking_happy.wav,happy
1606,data/train-custom\03_01_02_02_dogs-sitting_happy.wav,happy
1607,data/train-custom\03_01_02_02_kids-talking_happy.wav,happy
1608,data/train-custom\03_02_01_01_dogs-sitting_happy.wav,happy
1609,data/train-custom\03_02_01_01_kids-talking_happy.wav,happy
1610,data/train-custom\03_02_01_02_dogs-sitting_happy.wav,happy
1611,data/train-custom\03_02_01_02_kids-talking_happy.wav,happy
1612,data/train-custom\03_02_02_01_dogs-sitting_happy.wav,happy
1613,data/train-custom\03_02_02_01_kids-talking_happy.wav,happy
1614,data/train-custom\03_02_02_02_dogs-sitting_happy.wav,happy
1615,data/train-custom\03_02_02_02_kids-talking_happy.wav,happy
1616,data/train-custom\04_01_01_01_dogs-sitting_happy.wav,happy
1617,data/train-custom\04_01_01_01_kids-talking_happy.wav,happy
1618,data/train-custom\04_01_01_02_dogs-sitting_happy.wav,happy
1619,data/train-custom\04_01_01_02_kids-talking_happy.wav,happy
1620,data/train-custom\04_01_02_01_dogs-sitting_happy.wav,happy
1621,data/train-custom\04_01_02_01_kids-talking_happy.wav,happy
1622,data/train-custom\04_01_02_02_dogs-sitting_happy.wav,happy
1623,data/train-custom\04_01_02_02_kids-talking_happy.wav,happy
1624,data/train-custom\04_02_01_01_dogs-sitting_happy.wav,happy
1625,data/train-custom\04_02_01_01_kids-talking_happy.wav,happy
1626,data/train-custom\04_02_01_02_dogs-sitting_happy.wav,happy
1627,data/train-custom\04_02_01_02_kids-talking_happy.wav,happy
1628,data/train-custom\04_02_02_01_dogs-sitting_happy.wav,happy
1629,data/train-custom\04_02_02_01_kids-talking_happy.wav,happy
1630,data/train-custom\04_02_02_02_dogs-sitting_happy.wav,happy
1631,data/train-custom\04_02_02_02_kids-talking_happy.wav,happy
1632,data/train-custom\05_01_02_01_dogs-sitting_happy.wav,happy
1633,data/train-custom\05_01_02_01_kids-talking_happy.wav,happy
1634,data/train-custom\05_01_02_02_dogs-sitting_happy.wav,happy
1635,data/train-custom\05_01_02_02_kids-talking_happy.wav,happy
1636,data/train-custom\05_02_01_01_dogs-sitting_happy.wav,happy
1637,data/train-custom\05_02_01_01_kids-talking_happy.wav,happy
1638,data/train-custom\05_02_01_02_dogs-sitting_happy.wav,happy
1639,data/train-custom\05_02_01_02_kids-talking_happy.wav,happy
1640,data/train-custom\05_02_02_01_dogs-sitting_happy.wav,happy
1641,data/train-custom\05_02_02_01_kids-talking_happy.wav,happy
1642,data/train-custom\05_02_02_02_dogs-sitting_happy.wav,happy
1643,data/train-custom\05_02_02_02_kids-talking_happy.wav,happy
1644,data/train-custom\06_01_01_01_dogs-sitting_happy.wav,happy
1645,data/train-custom\06_01_01_01_kids-talking_happy.wav,happy
1646,data/train-custom\06_01_01_02_kids-talking_happy.wav,happy
1647,data/train-custom\06_01_02_01_dogs-sitting_happy.wav,happy
1648,data/train-custom\06_01_02_01_kids-talking_happy.wav,happy
1649,data/train-custom\06_01_02_02_dogs-sitting_happy.wav,happy
1650,data/train-custom\06_01_02_02_kids-talking_happy.wav,happy
1651,data/train-custom\06_02_01_01_dogs-sitting_happy.wav,happy
1652,data/train-custom\06_02_01_01_kids-talking_happy.wav,happy
1653,data/train-custom\06_02_01_02_dogs-sitting_happy.wav,happy
1654,data/train-custom\06_02_01_02_kids-talking_happy.wav,happy
1655,data/train-custom\06_02_02_01_dogs-sitting_happy.wav,happy
1656,data/train-custom\06_02_02_01_kids-talking_happy.wav,happy
1657,data/train-custom\06_02_02_02_dogs-sitting_happy.wav,happy
1658,data/train-custom\06_02_02_02_kids-talking_happy.wav,happy
1659,data/train-custom\07_01_01_01_dogs-sitting_happy.wav,happy
1660,data/train-custom\07_01_01_01_kids-talking_happy.wav,happy
1661,data/train-custom\07_01_01_02_dogs-sitting_happy.wav,happy
1662,data/train-custom\07_01_01_02_kids-talking_happy.wav,happy
1663,data/train-custom\07_01_02_01_dogs-sitting_happy.wav,happy
1664,data/train-custom\07_01_02_01_kids-talking_happy.wav,happy
1665,data/train-custom\07_01_02_02_dogs-sitting_happy.wav,happy
1666,data/train-custom\07_01_02_02_kids-talking_happy.wav,happy
1667,data/train-custom\07_02_01_01_dogs-sitting_happy.wav,happy
1668,data/train-custom\07_02_01_01_kids-talking_happy.wav,happy
1669,data/train-custom\07_02_01_02_dogs-sitting_happy.wav,happy
1670,data/train-custom\07_02_01_02_kids-talking_happy.wav,happy
1671,data/train-custom\07_02_02_01_dogs-sitting_happy.wav,happy
1672,data/train-custom\07_02_02_01_kids-talking_happy.wav,happy
1673,data/train-custom\07_02_02_02_dogs-sitting_happy.wav,happy
1674,data/train-custom\07_02_02_02_kids-talking_happy.wav,happy
1675,data/train-custom\08_01_01_01_dogs-sitting_happy.wav,happy
1676,data/train-custom\08_01_01_01_kids-talking_happy.wav,happy
1677,data/train-custom\08_01_01_02_dogs-sitting_happy.wav,happy
1678,data/train-custom\08_01_01_02_kids-talking_happy.wav,happy
1679,data/train-custom\08_01_02_01_dogs-sitting_happy.wav,happy
1680,data/train-custom\08_01_02_01_kids-talking_happy.wav,happy
1681,data/train-custom\08_01_02_02_dogs-sitting_happy.wav,happy
1682,data/train-custom\08_01_02_02_kids-talking_happy.wav,happy
1683,data/train-custom\08_02_01_01_dogs-sitting_happy.wav,happy
1684,data/train-custom\08_02_01_01_kids-talking_happy.wav,happy
1685,data/train-custom\08_02_01_02_dogs-sitting_happy.wav,happy
1686,data/train-custom\08_02_01_02_kids-talking_happy.wav,happy
1687,data/train-custom\08_02_02_01_dogs-sitting_happy.wav,happy
1688,data/train-custom\08_02_02_01_kids-talking_happy.wav,happy
1689,data/train-custom\08_02_02_02_dogs-sitting_happy.wav,happy
1690,data/train-custom\08_02_02_02_kids-talking_happy.wav,happy
1691,data/train-custom\09_01_01_01_dogs-sitting_happy.wav,happy
1692,data/train-custom\09_01_01_01_kids-talking_happy.wav,happy
1693,data/train-custom\09_01_01_02_dogs-sitting_happy.wav,happy
1694,data/train-custom\09_01_01_02_kids-talking_happy.wav,happy
1695,data/train-custom\09_01_02_01_dogs-sitting_happy.wav,happy
1696,data/train-custom\09_01_02_01_kids-talking_happy.wav,happy
1697,data/train-custom\09_01_02_02_dogs-sitting_happy.wav,happy
1698,data/train-custom\09_01_02_02_kids-talking_happy.wav,happy
1699,data/train-custom\09_02_01_01_dogs-sitting_happy.wav,happy
1700,data/train-custom\09_02_01_01_kids-talking_happy.wav,happy
1701,data/train-custom\09_02_01_02_dogs-sitting_happy.wav,happy
1702,data/train-custom\09_02_01_02_kids-talking_happy.wav,happy
1703,data/train-custom\09_02_02_01_dogs-sitting_happy.wav,happy
1704,data/train-custom\09_02_02_01_kids-talking_happy.wav,happy
1705,data/train-custom\09_02_02_02_dogs-sitting_happy.wav,happy
1706,data/train-custom\09_02_02_02_kids-talking_happy.wav,happy
1707,data/train-custom\10_01_01_01_dogs-sitting_happy.wav,happy
1708,data/train-custom\10_01_01_01_kids-talking_happy.wav,happy
1709,data/train-custom\10_01_01_02_dogs-sitting_happy.wav,happy
1710,data/train-custom\10_01_01_02_kids-talking_happy.wav,happy
1711,data/train-custom\10_01_02_01_dogs-sitting_happy.wav,happy
1712,data/train-custom\10_01_02_01_kids-talking_happy.wav,happy
1713,data/train-custom\10_01_02_02_dogs-sitting_happy.wav,happy
1714,data/train-custom\10_01_02_02_kids-talking_happy.wav,happy
1715,data/train-custom\10_02_01_01_dogs-sitting_happy.wav,happy
1716,data/train-custom\10_02_01_01_kids-talking_happy.wav,happy
1717,data/train-custom\10_02_01_02_dogs-sitting_happy.wav,happy
1718,data/train-custom\10_02_01_02_kids-talking_happy.wav,happy
1719,data/train-custom\10_02_02_01_dogs-sitting_happy.wav,happy
1720,data/train-custom\10_02_02_01_kids-talking_happy.wav,happy
1721,data/train-custom\10_02_02_02_dogs-sitting_happy.wav,happy
1722,data/train-custom\10_02_02_02_kids-talking_happy.wav,happy
1723,data/train-custom\11_01_01_01_dogs-sitting_happy.wav,happy
1724,data/train-custom\11_01_01_01_kids-talking_happy.wav,happy
1725,data/train-custom\11_01_01_02_dogs-sitting_happy.wav,happy
1726,data/train-custom\11_01_01_02_kids-talking_happy.wav,happy
1727,data/train-custom\11_01_02_01_dogs-sitting_happy.wav,happy
1728,data/train-custom\11_01_02_01_kids-talking_happy.wav,happy
1729,data/train-custom\11_01_02_02_dogs-sitting_happy.wav,happy
1730,data/train-custom\11_01_02_02_kids-talking_happy.wav,happy
1731,data/train-custom\11_02_01_01_dogs-sitting_happy.wav,happy
1732,data/train-custom\11_02_01_01_kids-talking_happy.wav,happy
1733,data/train-custom\11_02_01_02_dogs-sitting_happy.wav,happy
1734,data/train-custom\11_02_01_02_kids-talking_happy.wav,happy
1735,data/train-custom\11_02_02_01_dogs-sitting_happy.wav,happy
1736,data/train-custom\11_02_02_01_kids-talking_happy.wav,happy
1737,data/train-custom\11_02_02_02_dogs-sitting_happy.wav,happy
1738,data/train-custom\11_02_02_02_kids-talking_happy.wav,happy
1739,data/train-custom\12_01_01_01_dogs-sitting_happy.wav,happy
1740,data/train-custom\12_01_01_01_kids-talking_happy.wav,happy
1741,data/train-custom\12_01_01_02_dogs-sitting_happy.wav,happy
1742,data/train-custom\12_01_01_02_kids-talking_happy.wav,happy
1743,data/train-custom\12_01_02_01_dogs-sitting_happy.wav,happy
1744,data/train-custom\12_01_02_01_kids-talking_happy.wav,happy
1745,data/train-custom\12_01_02_02_dogs-sitting_happy.wav,happy
1746,data/train-custom\12_01_02_02_kids-talking_happy.wav,happy
1747,data/train-custom\12_02_01_01_dogs-sitting_happy.wav,happy
